x_pos,y_pos,s0,s1,s2,s3,s4,s5,s6,s7
3.450000000000000178e+00,1.844999999999999929e+01,2.175000000000260059e-03,-4.591666666666623271e-03,-6.669999999999731699e-03,-2.175000000000260059e-03,-2.150833333333383376e-02,2.609999999999921411e-02,-1.866875000000023377e-02,-1.139285714285723575e-02
4.049999999999999822e+00,1.844999999999999929e+01,3.521428571428738587e-03,-1.208333333333477810e-03,-1.242857142857113802e-02,2.320000000000277569e-03,-1.836666666666649309e-02,4.223124999999972040e-02,-2.465000000000045974e-02,-6.524999999999596227e-03
4.450000000000000178e+00,1.844999999999999929e+01,2.174999999999963855e-03,-4.712500000000341416e-03,-1.123750000000001137e-02,-8.881784197001252323e-16,-8.699999999999772152e-03,5.841428571428559230e-02,-8.216666666666760932e-03,-8.458333333333159856e-03
5.049999999999999822e+00,1.844999999999999929e+01,-2.416666666666955621e-03,-6.283333333333492206e-03,-1.189000000000000126e-02,-3.625000000000877520e-03,-1.102000000000060743e-02,8.824285714285728943e-02,-9.321428571427909857e-03,-6.766666666666587560e-03
5.450000000000000178e+00,1.844999999999999929e+01,-3.987499999999144507e-03,-9.183333333332951640e-03,-1.305000000000037554e-02,-7.249999999999446124e-03,-1.836666666666649309e-02,1.193142857142860253e-01,1.691666666665980756e-03,-5.075000000000606803e-03
6.049999999999999822e+00,1.844999999999999929e+01,1.450000000000173372e-03,-8.700000000000786965e-03,-1.097857142857147292e-02,-1.077142857142884477e-02,-1.691666666666631971e-02,1.812499999999994671e-01,8.078571428572140986e-03,-9.114285714286296525e-03
6.450000000000000178e+00,1.844999999999999929e+01,-2.899999999999162362e-03,-6.421428571428323788e-03,-9.114285714285788251e-03,-6.090000000000372893e-03,-8.700000000000684616e-03,2.169200000000000017e-01,2.174999999999955441e-02,-7.457142857142480194e-03
7.049999999999999822e+00,1.844999999999999929e+01,5.074999999999718625e-03,-1.450000000000021064e-02,-1.491428571428546693e-02,-1.657142857142293894e-03,-1.180714285714223877e-02,3.081250000000004263e-01,3.886000000000002647e-02,-5.385714285713914980e-03
7.450000000000000178e+00,1.844999999999999929e+01,-1.631250000000417089e-03,-1.595000000000079687e-02,-1.830625000000019043e-02,-4.531250000000097700e-03,-2.278571428570685953e-03,3.627071428571428391e-01,4.809166666666678941e-02,-1.802142857142869509e-02
8.050000000000000711e+00,1.844999999999999929e+01,3.383333333332849691e-03,-1.130999999999993122e-02,-1.014999999999973389e-02,-1.263571428571528925e-02,-4.591666666667511450e-03,4.720785714285710144e-01,5.862142857142872698e-02,-1.139285714285672921e-02
8.449999999999999289e+00,1.844999999999999929e+01,9.666666666664861527e-04,-2.257857142857083027e-02,-9.570000000000078444e-03,-1.367142857142741516e-02,5.437500000002870593e-04,5.190999999999998948e-01,6.869375000000021991e-02,-1.232499999999969731e-02
9.050000000000000711e+00,1.844999999999999929e+01,1.208333333333477810e-03,-1.758124999999965965e-02,-1.196249999999965397e-02,-7.733333333333369808e-03,4.930000000000589293e-03,6.257785714285714063e-01,8.322999999999965148e-02,-7.793749999999821654e-03
9.449999999999999289e+00,1.844999999999999929e+01,-2.900000000000050541e-03,-2.464999999999968952e-02,-1.843571428571471466e-02,-7.540000000000901884e-03,-1.812500000000660805e-03,6.814999999999997726e-01,8.472142857142753170e-02,-8.078571428571379442e-03
1.005000000000000071e+01,1.844999999999999929e+01,4.591666666666919909e-03,-2.126666666666683983e-02,1.035714285714155755e-03,-2.009285714285649962e-02,-6.380000000000762665e-03,7.334928571428572797e-01,1.017416666666666886e-01,-5.074999999999940670e-03
1.044999999999999929e+01,1.844999999999999929e+01,-3.383333333333441665e-03,-2.058999999999997638e-02,7.068749999999957012e-03,-1.377499999999964864e-02,-2.658333333334243157e-03,6.848142857142853757e-01,9.062499999999973355e-02,-1.159999999999983267e-02
1.105000000000000071e+01,1.844999999999999929e+01,1.160000000000138785e-03,-1.884999999999997095e-02,3.214166666666725541e-02,-2.392500000000049101e-02,-5.437499999999761968e-03,7.133999999999994790e-01,9.714999999999977820e-02,-9.114285714285281711e-03
1.144999999999999929e+01,1.844999999999999929e+01,-3.107142857142467483e-03,-2.344166666666651008e-02,4.881666666666658466e-02,-1.594999999999962420e-02,-5.316666666666709958e-03,6.603714285714291643e-01,8.603333333333355870e-02,-5.799999999999931946e-03
1.205000000000000071e+01,1.844999999999999929e+01,-4.142857142856877159e-03,-1.304999999999948736e-02,1.000499999999995282e-01,-1.305000000000003726e-02,-5.800000000000439353e-03,5.823199999999992826e-01,6.918571428571443360e-02,-1.933333333333860484e-03
1.244999999999999929e+01,1.844999999999999929e+01,-1.421000000000027796e-02,-8.458333333333456494e-03,1.408571428571424311e-01,-2.247499999999972783e-02,-9.243749999999772982e-03,5.200062499999997812e-01,5.969166666666669840e-02,-7.733333333334257986e-03
1.305000000000000071e+01,1.844999999999999929e+01,-1.123750000000001137e-02,5.800000000000439353e-03,2.092142857142853529e-01,-1.860833333333289374e-02,-1.429285714285732922e-02,4.031000000000005690e-01,4.611000000000089333e-02,-9.569999999999722826e-03
1.344999999999999929e+01,1.844999999999999929e+01,-9.528571428571806085e-03,1.636428571428564030e-02,2.772400000000008191e-01,-2.174999999999930114e-02,-1.903124999999983302e-02,3.430285714285718490e-01,3.915000000000005975e-02,-8.078571428571379442e-03
1.405000000000000071e+01,1.844999999999999929e+01,-4.971428571428150416e-03,3.293571428571441528e-02,3.922250000000002679e-01,-1.740000000000059902e-02,-2.117000000000040030e-02,2.456714285714285129e-01,1.063333333333341992e-02,-1.077142857142858977e-02
1.444999999999999929e+01,1.844999999999999929e+01,-3.141666666667042307e-03,4.784999999999932363e-02,4.683500000000006547e-01,-1.425833333333296517e-02,-2.237142857142845540e-02,1.851166666666669014e-01,5.178571428572554917e-03,-9.425000000000016698e-03
1.505000000000000071e+01,1.844999999999999929e+01,4.142857142857638052e-04,5.986428571428627221e-02,6.179899999999995952e-01,-7.793750000000265743e-03,-2.348999999999961188e-02,1.218000000000001026e-01,-9.528571428571552815e-03,-8.700000000000448694e-03
1.544999999999999929e+01,1.844999999999999929e+01,-6.214285714285695643e-03,7.560714285714276173e-02,7.036125000000010843e-01,-7.733333333332481629e-03,-1.657142857142801518e-02,8.368571428571414117e-02,-1.988571428571437802e-02,-9.425000000000238742e-03
1.605000000000000071e+01,1.844999999999999929e+01,-6.835714285714341622e-03,9.642500000000042704e-02,8.233928571428573706e-01,-7.042857142857223904e-03,-2.102499999999940528e-02,5.437499999999984013e-02,-2.247499999999972783e-02,-6.214285714285442373e-03
1.644999999999999929e+01,1.844999999999999929e+01,-8.941666666666256078e-03,1.021214285714291126e-01,8.820833333333339965e-01,-7.008333333333578892e-03,-2.146000000000079094e-02,3.431666666666691873e-02,-2.863750000000031548e-02,-1.242857142857037604e-03
1.705000000000000071e+01,1.844999999999999929e+01,-7.250000000000866862e-04,1.075071428571432730e-01,9.007400000000007623e-01,-2.071428571428819026e-04,-1.758124999999921556e-02,8.941666666666847618e-03,-2.718750000000036415e-02,-1.933333333333268509e-03
1.744999999999999929e+01,1.844999999999999929e+01,-5.981249999999826983e-03,1.068166666666670039e-01,9.489214285714285824e-01,-1.691666666665388565e-03,-2.336111111111114150e-02,4.764285714286537951e-03,-3.272857142857153734e-02,-7.871428571429004567e-03
1.805000000000000071e+01,1.844999999999999929e+01,-5.800000000000471445e-03,1.048833333333331480e-01,8.823250000000001370e-01,4.060000000000840714e-03,-1.798000000000001680e-02,-1.276000000000081583e-02,-2.589285714285769965e-02,-6.041666666666205103e-03
1.844999999999999929e+01,1.844999999999999929e+01,9.666666666667822483e-04,1.058500000000008184e-01,8.273285714285708581e-01,-7.431249999998668088e-03,-9.666666666666342764e-03,-6.887499999999047162e-03,-2.290999999999989573e-02,-9.183333333333246543e-03
1.905000000000000071e+01,1.844999999999999929e+01,-7.249999999999852049e-03,9.367000000000054449e-02,7.082214285714280022e-01,2.356250000000725819e-03,-1.130999999999993122e-02,-8.989999999998943281e-03,-2.958000000000033866e-02,-4.591666666666919909e-03
1.944999999999999929e+01,1.844999999999999929e+01,-3.866666666667128993e-03,8.482499999999992824e-02,6.212214285714287021e-01,-1.141875000000047713e-02,-7.042857142856969767e-03,-8.216666666666464294e-03,-2.464999999999968952e-02,-2.610000000000667342e-03
2.005000000000000071e+01,1.844999999999999929e+01,-1.377499999999987068e-02,6.359285714285636826e-02,4.867857142857138775e-01,-1.159999999999931398e-02,-1.624000000000016403e-02,-1.681999999999916895e-02,-1.822857142857157650e-02,-4.168749999999388223e-03
2.044999999999999929e+01,1.844999999999999929e+01,-9.183333333333543180e-03,4.978333333333336691e-02,3.994750000000006906e-01,-3.625000000000433431e-03,-1.619166666666653140e-02,-2.005833333333425020e-02,-2.216428571428582725e-02,2.537652627714643380e-16
2.105000000000000071e+01,1.844999999999999929e+01,-8.699999999998672337e-03,3.583571428571374895e-02,2.844416666666666482e-01,-9.062500000000195399e-03,-1.864285714286190989e-03,-1.160000000000027676e-02,-1.657142857142852171e-02,3.141666666665562154e-03
2.144999999999999929e+01,1.844999999999999929e+01,-7.008333333332987351e-03,2.112857142857065690e-02,2.199166666666668990e-01,-2.216428571428532071e-02,-3.383333333333145895e-03,-1.624000000000052138e-02,-1.063333333333401319e-02,-9.666666666670783439e-04
2.205000000000000071e+01,1.844999999999999929e+01,-1.522500000000004405e-02,6.524999999999596227e-03,1.565999999999999337e-01,-1.160000000000103136e-02,-1.346428571428529355e-02,-1.033125000000012506e-02,-1.781428571428606694e-02,-4.142857142860175627e-04
2.244999999999999929e+01,1.844999999999999929e+01,-1.768999999999962963e-02,1.691666666666868934e-03,1.164142857142861781e-01,-8.941666666667735797e-03,-4.060000000000130345e-03,-1.222142857142952468e-02,-1.039166666666672435e-02,-4.971428571428911959e-03
2.305000000000000071e+01,1.844999999999999929e+01,1.087499999999685940e-03,-6.628571428571967614e-03,6.790833333333286259e-02,-8.409999999999940093e-03,-1.691666666665684769e-03,-1.242857142856783901e-03,-1.304999999999902245e-02,-2.175000000000260059e-03
2.344999999999999929e+01,1.844999999999999929e+01,-8.216666666666760932e-03,-1.491428571428597520e-02,4.446666666666695272e-02,-1.947142857142760211e-02,-2.071428571428819026e-04,-1.387857142857207293e-02,-1.739999999999954430e-02,-4.108333333333232147e-03
2.405000000000000071e+01,1.844999999999999929e+01,-1.280833333333279180e-02,-1.933333333333416351e-02,1.305000000000013961e-02,-9.606250000000482459e-03,4.833333333342793026e-04,-6.628571428570951933e-03,-6.283333333333196435e-03,-6.214285714291532771e-04
2.444999999999999929e+01,1.844999999999999929e+01,-1.044000000000018177e-02,-2.547857142857219009e-02,2.071428571436432023e-04,-1.449999999999995737e-02,-1.449999999999877385e-03,-9.425000000000238742e-03,-2.416666666666067442e-03,4.833333333327989871e-04
2.505000000000000071e+01,1.844999999999999929e+01,-1.159999999999783383e-03,-2.174999999999993605e-02,-9.570000000000434062e-03,-1.263571428571376616e-02,-1.812500000002437162e-04,-6.214285714285949780e-03,3.107142857143228593e-03,1.450000000000469360e-03
2.544999999999999929e+01,1.844999999999999929e+01,-1.667499999999992252e-02,-2.972499999999940815e-02,-1.532857142857148476e-02,-1.933333333333268553e-02,-1.933333333333564497e-03,-5.618749999999561595e-03,-1.178124999999918820e-02,-2.174999999999593925e-03
2.605000000000000071e+01,1.844999999999999929e+01,-4.639999999999843902e-03,-3.189999999999919289e-02,-1.884999999999920767e-02,-1.325714285714317368e-02,-1.657142857142547814e-03,-7.250000000000866862e-04,-1.180714285714350685e-02,-5.799999999999805311e-03
2.644999999999999929e+01,1.844999999999999929e+01,-5.075000000000311033e-03,-2.700625000000012044e-02,-2.506428571428592073e-02,-1.474166666666694957e-02,4.833333333333911241e-04,-3.624999999999249049e-03,-1.933333333332676318e-03,6.766666666665995152e-03
2.049999999999999822e+00,1.905000000000000071e+01,-6.380000000000762665e-03,-2.577777777777888815e-03,-6.421428571429085332e-03,1.242857142857291524e-03,-2.058999999999961902e-02,-8.492857142857397276e-03,-2.796428571428626747e-02,-1.035714285714282694e-02
2.450000000000000178e+00,1.905000000000000071e+01,-3.107142857143482297e-03,-3.479999999999705551e-03,-5.618750000000449774e-03,-4.833333333334503649e-03,-2.175000000000038014e-02,-2.319999999999921951e-03,-3.189999999999975494e-02,-1.304999999999978400e-02
3.049999999999999822e+00,1.905000000000000071e+01,-1.933333333333268509e-03,-5.800000000000693923e-04,-3.866666666666240815e-03,5.437500000005091039e-04,-1.788333333333369524e-02,1.788333333333310196e-02,-2.444285714285727301e-02,-8.700000000000374101e-03
3.450000000000000178e+00,1.905000000000000071e+01,-2.900000000000642949e-03,-7.008333333332987351e-03,-8.907142857142653566e-03,-4.639999999999489151e-03,-1.111666666666651614e-02,3.099374999999904290e-02,-1.843571428571420465e-02,-9.183333333332655002e-03
4.049999999999999822e+00,1.905000000000000071e+01,1.208333333333181823e-03,-7.491666666666970016e-03,-9.787499999999615952e-03,-3.521428571429246427e-03,-1.035714285714308021e-02,4.059999999999926862e-02,-2.972499999999970652e-02,-5.618750000000449774e-03
4.450000000000000178e+00,1.905000000000000071e+01,2.658333333333651183e-03,-6.162500000000514788e-03,-6.960000000000831841e-03,-7.249999999999756639e-03,-1.014999999999899316e-02,5.969166666666669840e-02,-1.540625000000006573e-02,-8.216666666667649110e-03
5.049999999999999822e+00,1.905000000000000071e+01,-5.510000000001014087e-03,-4.350000000000520117e-03,-1.450000000000071891e-02,-6.214285714281382470e-04,-1.649374999999930758e-02,9.449166666666553027e-02,-1.905714285714335890e-02,-1.111666666666710768e-02
5.450000000000000178e+00,1.905000000000000071e+01,-4.929999999999168554e-03,-1.014999999999969052e-02,-1.305000000000000604e-02,-2.692857142857211193e-03,-1.056428571428570835e-02,1.266333333333339584e-01,-4.764285714285776407e-03,-9.321428571428671400e-03
6.049999999999999822e+00,1.905000000000000071e+01,-1.450000000000469360e-03,-1.222142857142774833e-02,-1.087500000000041211e-02,-5.316666666666414187e-03,-6.283333333333196435e-03,1.810083333333333544e-01,5.961111111111428926e-03,-7.733333333333665578e-03
6.450000000000000178e+00,1.905000000000000071e+01,5.316666666666118417e-03,-1.139285714285774402e-02,-6.162499999999404565e-03,-2.175000000000260059e-03,-5.592857142856796394e-03,2.332888888888885459e-01,6.524999999999891998e-03,-7.491666666667266654e-03
7.049999999999999822e+00,1.905000000000000071e+01,4.349999999999758574e-03,-7.250000000000866862e-03,-1.180714285714249204e-02,-1.087499999999922730e-02,-1.631249999999528910e-03,3.239714285714282438e-01,1.758124999999988169e-02,-7.008333333333283122e-03
7.450000000000000178e+00,1.905000000000000071e+01,6.421428571427563112e-03,-1.232499999999969731e-02,-1.636428571428538703e-02,-8.119999999999905071e-03,-1.993750000000238387e-03,3.738928571428574155e-01,1.470714285714334706e-02,-3.383333333332849691e-03
8.050000000000000711e+00,1.905000000000000071e+01,-6.343749999999870326e-03,-9.666666666666046126e-03,-1.512142857142910989e-02,-1.657142857142877498e-02,4.930000000000234542e-03,5.024250000000002325e-01,3.376428571428518460e-02,-5.075000000000311033e-03
8.449999999999999289e+00,1.905000000000000071e+01,-1.812500000002437162e-04,-1.758125000000032578e-02,-1.449999999999936583e-02,-1.160000000000011890e-02,9.968750000000081712e-03,5.758312499999997947e-01,3.673333333333298617e-02,-3.443749999999523581e-03
9.050000000000000711e+00,1.905000000000000071e+01,-5.178571428572301648e-03,-2.501250000000010409e-02,-4.764285714285014864e-03,-1.836666666666590328e-02,3.141666666667338511e-03,6.667583333333331197e-01,4.404375000000038121e-02,-4.142857142855861478e-03
9.449999999999999289e+00,1.905000000000000071e+01,1.242857142856783901e-03,-2.444285714285727301e-02,-5.178571428571540104e-03,-1.222142857142774833e-02,9.908333333333038326e-03,6.949642857142855901e-01,4.843000000000045879e-02,-8.458333333333159856e-03
1.005000000000000071e+01,1.905000000000000071e+01,4.893750000000141043e-03,-1.848750000000043414e-02,2.416666666666659417e-03,-1.768999999999927228e-02,6.379999999999696678e-03,7.820333333333339132e-01,4.905833333333328022e-02,-9.787499999999837996e-03
1.044999999999999929e+01,1.905000000000000071e+01,-7.250000000000866862e-04,-2.092142857142878856e-02,1.280833333333308843e-02,-2.030000000000039759e-02,7.975000000000362008e-03,7.902499999999992308e-01,5.820714285714271435e-02,-6.041666666667093281e-03
1.105000000000000071e+01,1.905000000000000071e+01,-1.449999999999818188e-03,-2.658333333333384729e-02,3.645714285714366648e-02,-1.450000000000021064e-02,-2.416666666666955621e-04,7.494687500000003499e-01,5.103999999999934978e-02,-7.829999999999514432e-03
1.144999999999999929e+01,1.905000000000000071e+01,-6.835714285714595759e-03,-2.050714285714327900e-02,5.240714285714202086e-02,-2.216428571428608052e-02,4.349999999999505304e-03,6.940666666666667206e-01,3.915000000000011526e-02,-2.485714285714329345e-03
1.205000000000000071e+01,1.905000000000000071e+01,9.666666666661901655e-04,-1.449999999999973532e-02,1.082062500000002814e-01,-2.568571428571456497e-02,-4.108333333333528785e-03,6.185285714285709835e-01,3.226250000000008278e-02,-6.628571428571713477e-03
1.244999999999999929e+01,1.905000000000000071e+01,-6.835714285714341622e-03,-1.470714285714258551e-02,1.471750000000004166e-01,-1.822857142857183324e-02,-2.416666666666955621e-04,5.430250000000003130e-01,2.730833333333393398e-02,-1.377499999999964864e-02
1.305000000000000071e+01,1.905000000000000071e+01,-2.416666666663994936e-04,-2.900000000000124700e-03,2.320000000000005946e-01,-1.636428571428538703e-02,-8.119999999999905071e-03,4.262999999999999012e-01,1.250625000000038511e-02,-4.350000000000224347e-03
1.344999999999999929e+01,1.905000000000000071e+01,3.935714285713741607e-03,-2.960594732333750610e-16,2.904142857142866796e-01,-1.450000000000084555e-02,-1.039166666666790917e-02,3.461357142857145464e-01,1.111666666666651614e-02,-2.485714285714329345e-03
1.405000000000000071e+01,1.905000000000000071e+01,-4.059999999999419976e-03,4.591666666666327501e-03,4.221571428571430640e-01,-1.304999999999978400e-02,-1.933333333333327533e-02,2.616214285714283938e-01,-8.458333333332271678e-03,-1.268750000000018474e-02
1.444999999999999929e+01,1.905000000000000071e+01,-1.159999999999961062e-02,1.957499999999967599e-02,5.029428571428573580e-01,-9.908333333333038326e-03,-1.425833333333326181e-02,1.964750000000003993e-01,-1.623999999999945626e-02,0.000000000000000000e+00
1.505000000000000071e+01,1.905000000000000071e+01,-8.285714285722889372e-04,2.585833333333376061e-02,6.346857142857148526e-01,-7.249999999999978684e-03,-2.175000000000015810e-02,1.308624999999996597e-01,-2.126666666666713820e-02,-3.141666666666450333e-03
1.544999999999999929e+01,1.905000000000000071e+01,-2.071428571426281451e-04,3.673333333333358292e-02,7.519285714285709465e-01,2.485714285715090455e-03,-1.860833333333348702e-02,9.334374999999939249e-02,-2.138750000000055884e-02,-9.114285714286043255e-03
1.605000000000000071e+01,1.905000000000000071e+01,-5.592857142856288988e-03,5.199285714285727111e-02,8.832916666666671413e-01,-2.416666666669916306e-04,-2.344166666666651008e-02,5.489285714285736112e-02,-2.568571428571431170e-02,-3.107142857142974890e-03
1.644999999999999929e+01,1.905000000000000071e+01,-3.935714285713741607e-03,5.709374999999949907e-02,9.140437500000000437e-01,2.658333333333059208e-03,-1.788333333333310196e-02,3.443749999999989875e-02,-2.513333333333308064e-02,-5.618750000000449774e-03
1.705000000000000071e+01,1.905000000000000071e+01,-6.524999999999891998e-03,5.903571428571474655e-02,9.659899999999996822e-01,8.881250000000395772e-03,-2.102500000000007141e-02,1.553571428571385964e-02,-2.754999999999999463e-02,-1.631250000000195044e-03
1.744999999999999929e+01,1.905000000000000071e+01,9.666666666667822483e-04,6.398124999999965645e-02,1.021669999999999856e+00,4.833333333333023063e-03,-2.078333333333226562e-02,6.628571428571206070e-03,-2.340714285714235593e-02,-3.521428571428738587e-03
1.805000000000000071e+01,1.905000000000000071e+01,-3.866666666666537019e-03,6.255714285714349121e-02,9.529400000000005644e-01,6.766666666666587560e-03,-1.450000000000025401e-02,2.416666666663994936e-04,-2.580999999999988859e-02,-4.350000000000224347e-03
1.844999999999999929e+01,1.905000000000000071e+01,-3.624999999999545253e-03,6.234999999999984305e-02,9.085285714285716852e-01,8.458333333334641310e-03,-1.474166666666694957e-02,-1.387857142857131139e-02,-2.706666666666753332e-02,2.356250000000059686e-03
1.905000000000000071e+01,1.905000000000000071e+01,-3.383333333332849691e-03,4.567499999999924398e-02,7.523428571428577571e-01,9.666666666666637667e-03,-1.470714285714258551e-02,-1.812500000000061284e-02,-1.921250000000007674e-02,-2.174999999999963855e-03
1.944999999999999929e+01,1.905000000000000071e+01,-5.074999999999718625e-03,4.398333333333326323e-02,6.945500000000009999e-01,1.192222222222127925e-02,-1.993750000000060751e-02,-1.139285714285723575e-02,-2.223333333333392045e-02,-5.178571428571794241e-03
2.005000000000000071e+01,1.905000000000000071e+01,-1.073000000000128365e-02,2.920714285714330269e-02,5.195833333333338411e-01,-1.087500000001018208e-03,-1.180714285714274704e-02,-1.576874999999988702e-02,-1.284285714285740912e-02,2.278571428571193359e-03
2.044999999999999929e+01,1.905000000000000071e+01,-1.208333333332589632e-03,2.568571428571431170e-02,4.413437500000001457e-01,-1.933333333333564497e-03,-1.619166666666712120e-02,-1.864285714285683279e-02,-1.425833333333385335e-02,-7.539999999999480278e-03
2.105000000000000071e+01,1.905000000000000071e+01,-8.216666666666169391e-03,1.740000000000030411e-02,3.210714285714288962e-01,-9.528571428570284732e-03,-5.799999999999361222e-03,-1.178125000000007638e-02,-1.449999999999944909e-02,-2.416666666666955621e-03
2.144999999999999929e+01,1.905000000000000071e+01,-8.941666666667439159e-03,4.764285714285014864e-03,2.498142857142861550e-01,4.833333333325029457e-04,-7.491666666666378475e-03,-1.015000000000019879e-02,-8.285714285714260857e-03,2.175000000000556263e-03
2.205000000000000071e+01,1.905000000000000071e+01,-5.074999999999718625e-03,-7.250000000000156493e-03,1.638500000000000512e-01,-1.474166666666724447e-02,-8.700000000000152056e-03,-9.942857142857062375e-03,-7.664285714286123152e-03,8.881784197001252323e-16
2.244999999999999929e+01,1.905000000000000071e+01,-1.933333333333268509e-03,-4.712499999999897327e-03,1.259083333333338717e-01,-1.491428571428546693e-02,-2.485714285713821504e-03,-1.425833333333355844e-02,-6.524999999999891998e-03,-3.107142857142721187e-03
2.305000000000000071e+01,1.905000000000000071e+01,-6.214285714285695643e-03,-1.508000000000038129e-02,7.192000000000042803e-02,-1.522500000000004405e-02,1.242857142856783901e-03,-8.119999999999905071e-03,-5.799999999999212903e-03,-2.416666666669916306e-04
2.344999999999999929e+01,1.905000000000000071e+01,-6.887500000000379430e-03,-1.367142857142842997e-02,5.033571428571471940e-02,-1.449999999999919582e-02,-1.691666666666276743e-03,-7.431249999999556266e-03,-6.524999999999596227e-03,-2.900000000000093042e-03
2.405000000000000071e+01,1.905000000000000071e+01,-1.408571428571393953e-02,-2.005833333333306712e-02,1.981666666666577828e-02,-1.781428571428606694e-02,-3.189999999999670963e-03,-4.060000000000840714e-03,-8.907142857142653566e-03,-6.283333333333196435e-03
2.444999999999999929e+01,1.905000000000000071e+01,-6.421428571428832062e-03,-2.630714285714321268e-02,5.800000000000337871e-03,-9.183333333333839818e-03,-3.141666666667042307e-03,-7.974999999999768732e-03,-8.699999999999855418e-03,4.142857142857637835e-03
2.505000000000000071e+01,1.905000000000000071e+01,-1.325714285714368022e-02,-2.340714285714337248e-02,-3.935714285714249014e-03,-1.797999999999895168e-02,-3.625000000002653877e-04,-5.592857142856796394e-03,-2.900000000007452281e-04,-5.316666666667894774e-03
2.544999999999999929e+01,1.905000000000000071e+01,-1.429285714285758249e-02,-2.871000000000023533e-02,-8.699999999999619496e-03,-1.218000000000003455e-02,-3.806250000000677147e-03,-2.174999999999668084e-03,-1.208333333333477810e-03,-6.214285714286457620e-04
2.605000000000000071e+01,1.905000000000000071e+01,-1.362999999999985404e-02,-2.561666666666647177e-02,-1.843571428571420465e-02,-1.905714285714208908e-02,-7.457142857142733464e-03,-2.278571428571193359e-03,3.625000000009315215e-04,-1.035714285714663379e-03
2.644999999999999929e+01,1.905000000000000071e+01,-1.102000000000060743e-02,-2.257857142857133681e-02,-1.653000000000020078e-02,-1.367142857142716016e-02,4.349999999999631939e-03,-9.666666666667822483e-04,-1.450000000000883959e-03,4.971428571429673503e-03
2.049999999999999822e+00,1.944999999999999929e+01,5.592857142857811208e-03,-5.477777777778235560e-03,-4.833333333330950827e-04,-6.525000000000484406e-03,-1.836666666666619818e-02,-4.350000000000012711e-03,-2.803333333333342739e-02,-5.558333333332813979e-03
2.450000000000000178e+00,1.944999999999999929e+01,4.350000000000520117e-03,-4.971428571428404553e-03,-5.558333333333702157e-03,-2.174999999999668084e-03,-1.758124999999988169e-02,5.799999999999805311e-03,-2.257857142857133681e-02,-8.410000000000295711e-03
3.049999999999999822e+00,1.944999999999999929e+01,5.178571428572301648e-03,-1.035714285714917082e-03,3.521428571429500130e-03,-3.107142857141959643e-03,-1.933333333333327533e-02,1.619166666666712120e-02,-2.628125000000047784e-02,-7.793750000000265743e-03
3.450000000000000178e+00,1.944999999999999929e+01,6.766666666667179968e-03,-9.425000000000238742e-03,-8.699999999999930012e-03,-2.900000000000346745e-03,-1.595000000000089055e-02,2.948333333333301096e-02,-2.440833333333388214e-02,-9.942857142856809105e-03
4.049999999999999822e+00,1.944999999999999929e+01,4.833333333332727293e-03,-3.625000000000433431e-03,-1.069375000000016840e-02,-9.666666666661901655e-04,-1.474166666666665293e-02,4.205000000000020527e-02,-1.698571428571403127e-02,-7.008333333333875530e-03
4.450000000000000178e+00,1.944999999999999929e+01,4.764285714286283814e-03,-5.510000000000303717e-03,-1.334000000000052852e-02,-7.975000000000065370e-03,-9.666666666667230942e-03,6.259166666666644840e-02,-2.029999999999946778e-02,-2.900000000000701929e-03
5.049999999999999822e+00,1.944999999999999929e+01,7.250000000000866862e-04,-7.974999999999768732e-03,-3.806250000000011013e-03,-5.981249999999826983e-03,-7.008333333333578892e-03,9.445714285714222613e-02,-9.280000000000754659e-03,-6.525000000001668354e-03
5.450000000000000178e+00,1.944999999999999929e+01,2.692857142856703353e-03,-8.699999999999263878e-03,-6.214285714285695643e-03,2.960594732333750610e-16,-9.942857142857062375e-03,1.305000000000002824e-01,-1.159999999999996624e-02,-5.592857142856543125e-03
6.049999999999999822e+00,1.944999999999999929e+01,9.666666666667822483e-04,-7.491666666666674246e-03,-1.063333333333371655e-02,-5.981249999999826983e-03,-1.208333333333477810e-03,1.872916666666668561e-01,-4.349999999999809748e-03,-7.249999999999852049e-03
6.450000000000000178e+00,1.944999999999999929e+01,-1.631249999999306866e-03,-1.250625000000016307e-02,-1.135833333333321170e-02,-1.015000000000091697e-02,3.107142857143736000e-03,2.365916666666668389e-01,-2.278571428571193359e-03,-3.521428571428738587e-03
7.049999999999999822e+00,1.944999999999999929e+01,0.000000000000000000e+00,-8.078571428571632712e-03,-1.275999999999974897e-02,-1.450000000000680996e-03,2.485714285715090455e-03,3.158928571428570864e-01,6.283333333333492206e-03,-7.457142857143495007e-03
7.450000000000000178e+00,1.944999999999999929e+01,1.691666666666276743e-03,-1.504374999999957829e-02,-1.401666666666686288e-02,-1.739999999999954430e-02,9.183333333333543180e-03,3.888071428571431842e-01,1.812499999999994671e-03,-1.014999999999973389e-02
8.050000000000000711e+00,1.944999999999999929e+01,2.692857142857211193e-03,-1.077142857142858977e-02,-1.408571428571343299e-02,-1.305000000000054554e-02,2.319999999999922125e-02,4.948642857142852569e-01,1.256666666666698441e-02,-2.485714285714583048e-03
8.449999999999999289e+00,1.944999999999999929e+01,-2.030000000000242548e-03,-2.295833333333341386e-02,-2.319999999999896798e-02,-1.943000000000090141e-02,1.691666666666602481e-02,5.667428571428571038e-01,2.175000000000023095e-02,-6.379999999999341927e-03
